word_Ni	word_Nj	A(Ni-Nj)
735	748	0.1153197463068997
735	1231	0.13833541619349354
738	1639	0.0705946890025875
740	759	0.22419029254173373
740	1299	0.08786944803448753
741	831	0.060188838389286486
744	1280	0.136856763534495
748	1470	0.05867577013772075
749	1963	0.1669629391035168
752	1766	0.08335669843732314
760	897	0.06000781592695264
769	1116	0.09105451238297113
772	1067	0.11355311355311355
775	855	0.08080743149945321
778	1494	0.0527668685466526
780	1223	0.10440819029188028
780	2435	0.052873070787718725
780	2481	0.056946202070398064
784	1298	0.0816406015908586
784	1564	0.11558917206266114
784	2073	0.10374066042422374
785	1731	0.4454760447836338
785	2288	0.3475472511475641
792	986	0.08660799638513972
794	1198	0.0724014934749755
794	1351	0.3302065482423854
796	851	0.1383484278451905
796	1933	0.07709810121515616
798	896	0.10303204874292303
800	1327	0.07620560700402862
804	1510	0.07666240463769683
809	1038	0.05589721134332527
816	1945	0.2086326565601113
817	1863	0.05545064424490147
822	2045	0.07293622621598378
825	1550	0.0531826986835733
825	1719	0.14872925029992462
828	1416	0.1428388833739314
829	952	0.1790650788516182
829	1324	0.0804549720181927
829	1464	0.05533394624502787
830	2258	0.07136858876055079
830	2390	0.1697771699815306
830	2488	0.07507188054812101
834	860	0.059747971894615386
834	1518	0.057353375297520014
840	861	0.06168169114668276
848	1393	0.07756225339291209
848	2276	0.05866490205295233
852	998	0.08542695332397128
852	1955	0.13725310546899505
852	2467	0.10383829606907713
855	2088	0.13163626552123886
857	1115	0.08896487372971469
861	1411	0.11172020881570296
862	1636	0.052124727637575405
878	2166	0.051065080187226455
880	1410	0.05060014088098344
884	1337	0.20947890929004886
884	1804	0.07048270613155687
885	1374	0.08272934474501631
891	1073	0.09499920211984987
897	1357	0.08763914989400574
911	1190	0.12999337767914662
913	1109	0.053827730871921706
922	1409	0.08863253937284378
939	1202	0.07387801225878207
940	1098	0.2804883147434136
943	2310	0.07264626627224846
944	2371	0.06132726427871407
946	980	0.06864206818921502
948	1067	0.07899692663695539
949	1733	0.0790981491908775
953	1859	0.3594576513437828
954	2239	0.1375300544066188
958	1308	0.058057561720880814
961	2204	0.14630976211300314
962	1624	0.05595007226267333
965	1096	0.11219081358316063
965	1866	0.058952638642737414
965	2416	0.09967287027299436
969	1623	0.1626414540730868
970	986	0.16683551899148455
983	2073	0.08699182315291737
985	2430	0.08953859055869356
987	2209	0.06675681628775111
989	1457	0.05853432203606451
992	1635	0.06065094195329704
993	1215	0.05992228581599687
993	1738	0.3129753277432289
998	1955	0.06410146226475019
999	1240	0.29979342784205104
1003	1310	0.07746321851991045
1007	1952	0.10049352760746104
1016	1647	0.1097553630317059
1016	2284	0.05423567465709582
1018	1526	0.06082743065551554
1025	2188	0.0654879373049534
1032	2213	0.06022751238762032
1035	1870	0.3507756278561033
1039	1865	0.12066415966909864
1045	1168	0.07346405239132657
1051	1737	0.0531429267601368
1052	1750	0.062479472767882564
1057	1100	0.05276031919902268
1059	2363	0.28970756285001403
1060	1715	0.07320668145496742
1060	1770	0.07275169941563239
1064	2416	0.06588243463501753
1065	2433	0.10147348718151476
1069	2136	0.10336686444927662
1073	1746	0.05150564793606488
1075	1145	0.0909853190604009
1075	1527	0.05016834641463939
1079	1158	0.15918714115078647
1086	1413	0.05068912402429833
1095	2191	0.05203966389183443
1095	2293	0.0909450014281913
1095	2456	0.08639367695514691
1097	2392	0.05006680029698932
1099	1432	0.11940129075237632
1111	1546	0.08070359624884556
1113	1357	0.07230616196230524
1117	1270	0.051026293602528534
1117	1971	0.07387198206282712
1119	1753	0.06040618840141662
1121	1237	0.14473162742859336
1121	1701	0.07629831617298165
1121	2273	0.05250503667441688
1124	2344	0.1260970141318462
1128	1711	0.062487344701277536
1128	2393	0.07149000896634314
1130	1416	0.08532945115362643
1130	1536	0.0656258826997286
1130	1889	0.06404491195458213
1136	1976	0.0678358129241726
1139	2035	0.0712942699533195
1139	2213	0.0723892849338906
1140	2121	0.06267496912036502
1144	1232	0.2114429496199285
1144	2341	0.09233208249629818
1150	1528	0.12542983859160067
1150	2213	0.06495903594438493
1158	2399	0.10029874722891546
1169	2082	0.07816861317356527
1174	1922	0.057729826267966224
1181	1436	0.07940054316908984
1187	1875	0.0602666187386765
1189	1847	0.08123004633463862
1193	1737	0.051539131007469687
1194	1817	0.059951526948301276
1198	1351	0.058418703847734385
1200	1710	0.0562432720812797
1212	1285	0.10618128833926607
1213	2142	0.052699144172847885
1220	1293	0.1302738552579892
1223	2320	0.10340095094155816
1228	2199	0.07654299699255973
1239	1558	0.10632929547283124
1241	1662	0.05736749852194323
1243	2399	0.05280588545286916
1255	1298	0.06625203345146496
1259	1488	0.06813604147497876
1260	2327	0.06797585020441235
1261	1817	0.06390069878991245
1271	2155	0.07538074980425315
1276	1646	0.07761021142020515
1281	1470	0.05541427574831415
1282	1308	0.05938743038898179
1286	2228	0.329512767786348
1287	1415	0.1547420819923463
1287	2261	0.48872549258792103
1288	1444	0.3185906549771092
1293	1517	0.09964576867777328
1296	1320	0.09144367653597454
1297	1866	0.0550325349685374
1297	2416	0.12051548253615856
1303	1320	0.22123103675412376
1303	1450	0.0617553020327395
1306	1706	0.34636106846750186
1306	1741	0.06749170047296107
1314	2213	0.08831423709989936
1316	1520	0.07595757724846723
1321	1933	0.08524154918546825
1324	2448	0.0803553492309726
1329	2437	0.053022478824896295
1330	1365	0.3932425819156901
1338	2162	0.1006997986006042
1338	2289	0.0557293597013982
1343	1622	0.05786581360583343
1343	2469	0.18398706386434208
1348	1530	0.0588376407337628
1354	2062	0.09176529631034903
1364	1431	0.05042388372038874
1367	1914	0.05995805871169264
1367	2267	0.09923736483678187
1369	1832	0.10936965981495178
1372	2124	0.18196863131170973
1372	2315	0.08088111126377684
1380	1837	0.09173649141953027
1382	1524	0.2778916303577713
1382	2022	0.05460319642035556
1389	2028	0.09788803728986756
1393	2276	0.31532129278507104
1395	1400	0.22581297884849444
1403	1516	0.07530906244921158
1403	1804	0.08001778370589935
1407	1410	0.26822781595668016
1415	1636	0.2612926102454187
1415	1842	0.12583172952400154
1415	2261	0.06019487155671645
1420	1550	0.07359070983581734
1420	1559	0.11251039361185164
1424	1958	0.06652140209947309
1433	2132	0.12843084151656667
1441	2420	0.31875986697712033
1459	2208	0.08650647541223916
1470	2361	0.07283222568499037
1471	2188	0.0654481200428417
1474	1598	0.19079316608787786
1476	1489	0.18257661166712105
1496	1526	0.09195534588287296
1502	1530	0.11329628294679345
1503	1845	0.5287108610577281
1519	2226	0.06835950538553348
1522	1793	0.09853471416129653
1523	2502	0.054664383157870686
1525	1714	0.19491853025143005
1533	2427	0.08926392948325505
1534	1571	0.05356691139712387
1536	2481	0.08242325910321886
1539	2471	0.2704430975571447
1547	1633	0.09442439838792756
1557	1682	0.051028821563442295
1561	2115	0.05595320786838024
1566	1841	0.07095389029725592
1572	1861	0.09561458615205916
1578	2353	0.09702989320652547
1582	1635	0.08445945945945946
1605	1647	0.07025026238213565
1621	2245	0.051298318514967314
1632	2182	0.061197478128366914
1651	2453	0.06278610518649495
1657	1992	0.05158197813804413
1659	2371	0.09313656692702736
1672	2368	0.050194731734627775
1673	1675	0.0662742210279885
1673	1972	0.0904128089160345
1674	2276	0.06201538172223724
1684	1712	0.06103399005136138
1693	2085	0.05915560551127641
1705	1725	0.06804159989350064
1705	1807	0.07818388588217509
1718	2406	0.0686620852190261
1724	2182	0.13443302280709124
1725	2309	0.05115271219169982
1750	2481	0.07462092909962993
1752	1814	0.5987094271960792
1760	2012	0.07835851009469501
1760	2468	0.0559638239605782
1765	1922	0.0919130483011441
1797	1969	0.5864192628842374
1825	2208	0.05378272127713758
1825	2310	0.1064578634509966
1833	2361	0.27013240349675594
1834	2181	0.05357796925011376
1844	2053	0.06539244920774029
1895	2089	0.06063218341690895
1910	2185	0.12750840092439594
1913	2209	0.05144898445027901
1924	2493	0.09160107848996676
1955	2375	0.06530835697307281
1964	2337	0.05861427073340829
1967	2400	0.1037125878775874
1973	2247	0.07004147683506573
1973	2505	0.10784949535182202
1975	2070	0.05088097118184864
1981	2279	0.05186436953149173
1981	2485	0.09638729111927716
1993	2269	0.2125798972290809
2015	2327	0.07013788634640541
