word_Ni	word_Nj	A(Ni-Nj)
5	18	0.3584313802839069
6	281	0.05422157590596048
6	324	0.05354400425635702
6	488	0.06341205863437123
6	1111	0.0647564200288517
6	1266	0.08117110018068152
6	1389	0.05020458246622725
6	1697	0.07271476467810324
6	2146	0.05299266680300988
7	27	0.05669186147839081
7	293	0.10223749389808973
7	1333	0.054146409874983766
7	1620	0.06826966779886691
7	1949	0.053111973619409336
8	10	0.07375186170548162
9	24	0.2716241137489887
9	1601	0.05603353000997008
11	680	0.08449853517863952
12	13	0.21485081000766207
12	60	0.18667484296347991
12	107	0.05800648749039149
12	195	0.05237244575224553
12	1380	0.05162978913446487
12	1987	0.06527071074964629
12	2005	0.06086626168045357
12	2639	0.06009897324758761
12	3117	0.06712226588498467
13	1107	0.06149887366443061
14	101	0.05591577493115772
14	1156	0.07147252403474529
14	1675	0.0677166362730555
15	98	0.05849203756346617
15	2229	0.05969491624702367
16	150	0.05729050289276125
17	60	0.0673381049952491
17	2005	0.05174931716103046
20	327	0.057169630046136975
21	1693	0.06878884686405959
21	3359	0.05830888332867635
22	124	0.07046871633772904
22	125	0.1043989305131722
22	162	0.07339676329617456
22	222	0.059323991440312536
22	270	0.12240122569038195
22	323	0.05006103503552375
22	559	0.06949201069083838
22	2825	0.08971811668399904
22	2841	0.0928870394584466
23	41	0.12298730000770045
23	62	0.1262357835858789
24	2678	0.058302142232592724
25	201	0.1914011973096418
25	392	0.05107577617256142
25	1033	0.1023385650611953
25	1293	0.055785671361768964
25	2193	0.06340520823980808
26	51	0.10829052099851524
26	121	0.07256461096774962
26	238	0.05154604832186313
26	521	0.054211073315126576
26	536	0.07294829864429092
26	554	0.08112313795760236
26	780	0.05487460280458678
26	1138	0.05924154052565715
28	49	0.08526081345575155
28	108	0.052380963898773863
28	214	0.07848593884224439
28	784	0.058765433228357436
28	833	0.1072618233381528
28	872	0.15407399911176692
28	1148	0.07814011159166839
28	1379	0.16872766844192782
28	1515	0.09948589458743673
28	1797	0.11133695951822113
28	1967	0.08840473862098852
28	1977	0.09877243544971703
28	2003	0.10664055518813001
28	2261	0.05795553708346585
28	2299	0.0976957229940382
28	2571	0.10163987227097697
28	3092	0.08619663781099901
28	3225	0.065193504568417
28	3355	0.057196995888546376
29	198	0.14922716512991302
29	534	0.102477589628221
30	167	0.05689372685637135
32	69	0.05982197037729375
32	74	0.11624572049521778
32	162	0.12362047942583035
32	240	0.054619194642041125
32	864	0.050198987355415496
33	639	0.05516971180038945
34	542	0.07246603879758241
35	111	0.14716152909405292
35	191	0.10149369754633557
35	421	0.061033397552947725
35	573	0.05646293602920064
35	814	0.0850181833219151
35	1188	0.05975697832495973
36	177	0.12410237285375188
36	236	0.09048722919834484
36	391	0.051861857753268285
36	523	0.05337241464398305
36	822	0.07276877786203191
36	1020	0.07680924896405247
36	1209	0.07618514997640789
36	1235	0.06131957111840185
36	1272	0.10179044381522
36	1388	0.12785612771350455
36	1565	0.0631226478132571
36	1567	0.08775311002600708
36	1959	0.059047948629500885
36	2168	0.08734843246906311
36	2757	0.0941566506771716
36	3160	0.06227969256549181
36	3173	0.07724266876623861
37	114	0.09093808256169432
37	161	0.07468746316369723
39	68	0.1693850523286812
39	152	0.06907335508097191
39	341	0.05331787633972054
39	557	0.17680053133889287
39	665	0.06049899329544711
39	836	0.1105034854851078
39	1371	0.06510999719854614
39	2539	0.07196406305909832
41	62	0.08511757165526193
42	1695	0.05762648812573477
42	2811	0.06270306771727742
44	282	0.05033982422758754
45	341	0.06512697766885549
45	877	0.06504719515562175
45	2935	0.10491203270129522
46	347	0.06652096449892339
46	853	0.059414728555453065
46	1252	0.05031063886413071
46	1855	0.0798722900742274
46	3518	0.07823710717354093
47	1581	0.11312392866908125
47	1944	0.08668417726314441
48	109	0.07526700788328095
48	128	0.09715541588886006
48	2044	0.07106750341654312
48	2194	0.05404394333557425
50	114	0.06149795160420125
50	362	0.11108631874260178
50	537	0.05917841856872572
50	1664	0.05381451328495317
50	2034	0.055332167474881545
50	3515	0.05229840186356072
53	122	0.12265511527739885
53	188	0.062159220151506364
53	355	0.08070149388728427
53	504	0.0679764384088878
53	1556	0.06739209013173575
55	114	0.05258583587724154
55	1101	0.06181542107179942
55	1617	0.06574419548289065
55	1763	0.0919401786366183
55	2708	0.09414231827570778
57	1116	0.13394865098219713
57	1132	0.051355085761601305
57	1551	0.059352295944649434
57	1628	0.15617502142217654
57	1964	0.1378917088437313
59	735	0.05981180084834632
60	1791	0.055810921783898564
61	314	0.09426150439215594
64	570	0.055606929977286085
64	3305	0.05758139319458375
65	101	0.09932309701399566
65	234	0.0603849495575867
65	367	0.05406263978705991
65	1782	0.10266945526819501
66	1178	0.06755068788072655
67	314	0.052294015807219874
67	371	0.05450837724507885
67	998	0.05389601846230648
67	2331	0.06930024999143568
68	158	0.05847434211479136
68	381	0.12765976712490115
68	836	0.06134958136073895
68	917	0.0530750125207784
68	1159	0.10664646276293943
68	1371	0.12769360774892394
68	2405	0.058404078069882175
69	208	0.06450906621563585
69	317	0.09186635107491843
69	506	0.05555236982278832
70	178	0.15828891095888964
70	183	0.0966957400464862
70	542	0.05101289071225057
70	1229	0.05100038346773431
70	1824	0.05451339929612093
73	164	0.11038661296054583
73	2564	0.1047815361309373
74	1260	0.05052463591854861
75	1130	0.05875562881661499
75	1161	0.07536778168721547
75	1568	0.06712172859418321
77	2524	0.05350365356971105
78	235	0.05090933801109464
79	332	0.2125238886057474
79	962	0.05336160333507809
81	1900	0.06369511528344865
82	2470	0.1555348125394062
83	638	0.2732925350253537
84	156	0.06431567503492794
86	260	0.08576689886703577
86	340	0.09393914963892863
86	2969	0.05226135468125162
89	152	0.08984784462074932
89	477	0.06542300044030767
89	1348	0.0689260427952389
89	1384	0.09275836549054768
90	154	0.09082760358213536
90	956	0.11602262449988653
90	2677	0.0586349020461169
91	393	0.05942509371648778
91	727	0.08975824807787303
92	3207	0.08891193071933526
93	1987	0.2016089245490504
93	2496	0.14132324914521238
93	2639	0.12042347885315308
93	3107	0.136722620311388
93	3117	0.1495447815968403
94	101	0.06307445200295524
95	644	0.05562417159459033
96	998	0.11955571535983905
96	1281	0.05546869832085232
98	3534	0.06093066311056763
99	136	0.057883991206240964
99	211	0.06606142138353813
99	390	0.09025373142616988
99	623	0.06963314568633941
99	1846	0.06530486454300494
99	2128	0.05979315377982713
99	3313	0.0647874371451813
100	814	0.054129647020894976
100	907	0.07097338198796348
100	1443	0.11399596694469695
100	1537	0.05460658409072635
100	1863	0.051187838632692176
103	1919	0.10199561973323536
104	134	0.06072262869527757
105	212	0.12311493395380013
105	525	0.09602281055769082
105	995	0.09218928868524302
105	1262	0.11575371922979938
106	217	0.10524331106303167
106	236	0.06353608086921286
106	493	0.14039704479317242
106	853	0.10009534227851004
106	1728	0.1495569121385081
106	2624	0.06477225690019481
109	3027	0.05886371560579949
111	1134	0.057359642557073785
111	1994	0.05024872284101064
111	2148	0.10571623667074588
111	2761	0.08426645558232437
113	2783	0.05201248485596915
115	824	0.15584329713236167
116	319	0.06247799629206983
116	674	0.2400183013524184
116	740	0.1257510489681557
116	3291	0.1012302023526742
117	121	0.2849842716544282
117	238	0.10833309414261892
117	681	0.13833168367527748
117	770	0.09588350720915532
117	780	0.06862423059251323
117	1151	0.10244610383181227
117	2615	0.06177753198878148
119	2189	0.05208598040774648
120	134	0.12731357356881925
120	545	0.0507825613125772
120	1660	0.1265353749246226
122	355	0.2787117419623231
122	615	0.05589658932830871
125	1170	0.12693405260305454
126	1644	0.08043054659942975
126	1676	0.05655651937056156
126	2857	0.06325925270459525
126	2876	0.07786675733647015
128	277	0.05255736905679987
128	569	0.12712818589675598
128	1577	0.05160590684052671
130	229	0.09994335194781012
131	330	0.0896772303914383
132	393	0.05386939436647924
132	1430	0.05117375994878585
133	855	0.06308029228961938
134	175	0.059922810405742
134	809	0.05450111086410828
134	911	0.05460002408036313
134	1390	0.13580548960906313
135	481	0.1525203671829071
135	1001	0.1902647552783084
135	1020	0.09412965709268843
135	2746	0.10966962174070496
136	644	0.07660528868525701
137	1117	0.1440441326768773
139	3380	0.09040329945661978
140	2216	0.059606398047270324
140	3005	0.15078097227667958
141	161	0.09637857217512856
142	191	0.21296763372227565
142	337	0.09335653604460437
142	814	0.05439810223190733
142	1188	0.054679294393044205
143	668	0.05829646930825647
145	180	0.07807249649244252
145	1104	0.0932454755378708
145	1257	0.11291866313758413
146	2156	0.053822605973462966
147	219	0.16981744876260496
147	297	0.15630151079099064
147	1115	0.053970976881378786
147	1822	0.09721532621271567
147	1874	0.118897218872068
147	1923	0.06957879925776346
147	3451	0.07011543642522987
148	1113	0.14002490810315993
151	1450	0.06418603131560031
151	1922	0.0769310426313102
153	2100	0.05089080971452178
155	279	0.061045504207424266
156	426	0.06515266966393313
156	924	0.055821193553095616
157	423	0.052530841075525005
157	664	0.08546486289799661
158	1341	0.051459062020059766
159	191	0.05927111389635835
159	937	0.05463351597715806
159	1221	0.0609494498875019
159	1296	0.05588019020762558
160	1804	0.050048772568903936
160	3179	0.08304601305954495
162	328	0.11669109801927435
162	664	0.12628176520428086
163	231	0.05080268242280708
163	281	0.08890086607158541
163	455	0.06992175659915341
164	175	0.07088043311917963
164	973	0.051538682519235865
164	2039	0.11319958503396335
166	1847	0.056197667833459766
169	1905	0.06364696214382551
170	864	0.08640113955704391
170	1695	0.0651185513358721
171	1561	0.05502388045311321
173	231	0.114126975302673
173	330	0.1063649744715598
173	444	0.07921138014755674
176	790	0.08200124245295598
177	1752	0.1366924433276588
179	1266	0.2298499214342379
180	473	0.059316360987133276
181	489	0.07858648551376422
181	880	0.09589908708371744
181	881	0.18331110895570404
181	976	0.08005050056135374
181	1619	0.12450010022867852
181	1660	0.055390065205722316
183	1249	0.07032401035834504
186	610	0.05118269697374358
186	716	0.09295155428221008
187	1270	0.0848195674657029
189	226	0.4310630900534225
189	740	0.05045411578900478
190	253	0.11026553052510107
193	208	0.0880325708289146
195	1915	0.0896456257996868
195	2850	0.12099241870260888
196	314	0.07936523746268956
196	1016	0.055505006864721734
197	356	0.15180500316162046
197	1794	0.06207077066353772
199	2781	0.12808279121545066
199	3024	0.0601610916437621
200	802	0.054629177530760624
200	1209	0.06208892859255955
203	1937	0.05043186423153679
203	3166	0.056791693028102025
207	509	0.12287696453124056
209	1366	0.0805476214418998
209	1863	0.055808037968766
209	3401	0.1617236196242295
210	809	0.0585444195158422
210	1947	0.15244928058547855
210	3069	0.1074637220109724
211	1088	0.07263619088107988
211	1326	0.06012113286120512
211	1904	0.15841956561236467
212	270	0.06964004571872695
212	525	0.15178419513375405
213	896	0.16052577939147486
213	1067	0.1522695710007457
213	1712	0.12323287062899245
213	2202	0.08790896597853297
213	2510	0.1274505323151044
213	3289	0.0502542592917373
213	3370	0.08745769449747935
215	1719	0.06422929172470426
215	2986	0.09344693072321733
215	3001	0.0939771603226622
215	3468	0.10435827920703288
216	319	0.11424402019678975
216	951	0.06123320135494152
217	3504	0.08776417635444564
218	707	0.1090995756489324
218	925	0.05124990271792262
218	3460	0.08428946655056661
220	366	0.05351153459266589
222	328	0.10490774491429188
222	529	0.050954557277956516
222	664	0.06162677324556388
223	278	0.06610434784919532
223	447	0.05497818804170178
223	625	0.08436071035623814
223	734	0.07697336487866359
225	1116	0.12159638122333435
225	1132	0.08689058160134477
225	1394	0.10971998196029484
225	1551	0.05403134584417926
231	330	0.2302250857939277
231	1326	0.05827220827012905
235	805	0.08032049674793014
235	1916	0.0778790539709262
235	2530	0.06903360876099035
236	283	0.05145734194274983
236	1388	0.1956129002451369
236	1752	0.10217981885270604
236	3136	0.05750730389142077
238	681	0.1251852914533147
240	278	0.05777233790087447
240	572	0.07119894591031617
240	1414	0.05149576703057683
240	2409	0.08662793253791913
240	2553	0.06830706502506054
240	3496	0.14947901551719506
241	547	0.053539518454256516
241	992	0.056133051034351365
242	2136	0.14859465100788324
243	1038	0.05248168664128454
243	1301	0.07104267861816836
243	1502	0.06239678390720145
243	3453	0.07456867893757646
244	1622	0.0532632084791994
245	2221	0.06561361698825867
249	255	0.6879328172165106
251	1209	0.07799101342705819
252	1314	0.06029696181964661
253	1190	0.08612881140929693
254	338	0.05051938026334762
254	474	0.08304282891512071
254	1108	0.06202926203991516
254	1749	0.0690087313486137
254	2624	0.05280717963143095
254	2751	0.14768348507248738
256	297	0.06320400569711378
256	1254	0.05167561029256136
256	1923	0.06091797752467979
256	3451	0.06534918823208405
259	482	0.06347744339719186
259	2030	0.06776816527008747
259	2344	0.0750303289947431
261	508	0.07298410474368547
261	642	0.08832489078822645
261	2340	0.05083680019018463
263	1676	0.22917020180060524
265	425	0.0580654161332209
265	672	0.05986505600305642
265	1910	0.09734438079918864
266	3435	0.10094660663590604
268	727	0.2606256806472533
268	1472	0.09351457128124124
268	2098	0.06114285222377167
269	1921	0.07107251429963167
273	1356	0.05443808395698802
275	744	0.16592418842848006
275	1647	0.19240357099011604
278	525	0.051207234193426536
278	1414	0.07221282012334462
282	1944	0.06816707115879855
282	3205	0.06
284	3138	0.18200863781220755
284	3151	0.05653064669009562
285	337	0.3494980862406272
285	372	0.059528626987032734
285	421	0.14306163380965953
290	1929	0.06016029033663476
290	2185	0.08043844639923824
290	3320	0.09092890551696284
291	1387	0.0641655991132648
293	362	0.135661935934039
293	2316	0.05988879385254925
295	2347	0.06723133860209081
300	369	0.05549182175833964
304	626	0.06354652046036784
305	638	0.05331236594363017
307	1026	0.15481583560404152
308	2026	0.055626681630540964
308	3158	0.05649974539811551
308	3434	0.0885794009325514
310	1410	0.08014632968269073
310	2344	0.057165262772660014
313	389	0.052258397560044766
313	457	0.06053918448542048
313	2094	0.11745744406452803
313	2878	0.05605979162381074
313	3384	0.10126124422032608
313	3497	0.06416484731022587
316	471	0.0775683221068937
316	1169	0.13898563773331307
318	636	0.4192470942655341
318	650	0.07092982526960527
318	1477	0.06552046362623226
321	1167	0.05041340448813232
323	664	0.072137699818783
323	679	0.05562454725873967
323	912	0.05479663709898183
323	2402	0.0614478517653977
323	3333	0.053024655110828135
326	2189	0.08655148406257407
327	383	0.19170549444232185
327	503	0.1222408011885814
327	910	0.13429451976719015
327	1959	0.15910181040857155
327	3173	0.10792498806869424
328	2027	0.059919722835145475
329	1342	0.10082253837294723
331	476	0.09608099882839599
331	901	0.35868848869145825
331	2099	0.15581346263296414
331	3076	0.07736542749369456
335	733	0.05524476629754512
336	400	0.07051468562808294
336	413	0.0523753363429975
336	1065	0.06562553217957727
337	421	0.0943237848731312
340	1148	0.07928077396869558
341	1248	0.11423928848690865
346	730	0.058410037222432126
347	543	0.05605587000734028
347	1855	0.05025292580669378
347	2711	0.1802903943613589
347	3428	0.0666086063879539
349	679	0.10127411593808572
349	1850	0.06576771253795508
349	1874	0.057692044287783135
349	2410	0.06842439910761802
351	469	0.056009951960519805
351	1860	0.051046485823098266
351	1863	0.05496237653110486
351	2627	0.0576656757349877
354	2594	0.07035429267794459
357	1365	0.058288784996495965
358	2130	0.07160913035300467
358	2296	0.1477086350325976
359	903	0.05571413229676278
360	2765	0.0667262839026631
361	912	0.056064871993992134
362	1333	0.07671597196065247
364	1448	0.05195136442570029
365	1637	0.07486018477979926
365	1972	0.053633784528736905
365	3103	0.1991320116215232
369	1645	0.05880435448241834
375	817	0.07567774142574589
375	3288	0.06258433897468164
376	3385	0.05496737668913704
379	403	0.1482478809615168
379	672	0.05462977873362862
379	715	0.17526621287457106
379	722	0.061538843269023036
379	774	0.09105970049044224
379	1245	0.08835261872733548
383	1690	0.07117384395379049
384	874	0.4190271023578934
384	997	0.08398502214803058
388	918	0.12743412362132106
390	3496	0.09501441619032944
391	2086	0.12486535726297708
393	683	0.05095216934447856
394	1500	0.0644465458379871
400	3162	0.06125760886309916
401	811	0.0599389018670552
401	2137	0.11829145587348815
403	1245	0.12268582249268654
403	3327	0.08870914310096452
410	806	0.05019942256105598
410	1399	0.08871507708756217
414	2674	0.05253474250098655
417	1436	0.07619467976893445
418	2405	0.1090948050059738
418	2893	0.05408770510499513
419	980	0.06524367039883627
422	2965	0.0561784616029805
426	1655	0.0650552247189828
430	1134	0.05363016191953855
430	1416	0.05951035894016396
433	647	0.09885290620843573
433	2611	0.06612836325557682
434	924	0.05773425711076029
435	866	0.10001294568691696
435	2347	0.05238186761675518
435	3099	0.05257896614555233
436	2916	0.06915655794212773
437	2965	0.10320859370749844
437	3207	0.06430352676750146
440	790	0.10493555279993114
440	1505	0.06828328914955825
440	2398	0.07408294195877647
441	889	0.24491738863365026
441	1233	0.3203532611781192
441	1251	0.05253544156576866
441	1813	0.2258249481827153
444	2302	0.05800469030652354
444	2805	0.07508118843423467
445	458	0.05469257841910585
445	2193	0.19016916175335166
445	3530	0.052267624274067774
446	2835	0.09508042681905182
447	1414	0.1922144256446352
448	2273	0.052335026948156914
449	3333	0.0972866985279123
451	694	0.1963179797745615
451	1134	0.22955938262238604
451	2029	0.21610493731687014
453	662	0.3800886101452121
454	1259	0.07515581390543488
455	751	0.093025934247744
458	1351	0.21297818353649933
459	735	0.05835859019465524
459	1157	0.12304204150696592
459	2219	0.07567569589493252
459	2257	0.14073902755374396
460	784	0.06958092444561882
460	902	0.07647505588838709
461	941	0.0668250767864714
462	568	0.06141078475881604
463	556	0.050572814924472416
463	1764	0.08363948741860097
463	2858	0.08333547155418641
466	474	0.05457417495281229
466	1568	0.0514501682948045
466	2751	0.12401021208409775
467	1403	0.08227985749861252
467	2781	0.2631813615051993
467	3430	0.08218058984901759
469	2800	0.05435249714325762
470	2706	0.12246676490964364
475	1891	0.05190805592816114
476	901	0.2658053234392805
477	1923	0.05696846479007276
478	543	0.054597721641336514
478	1621	0.0856476581499169
479	740	0.05249432502326703
481	2746	0.06973171208969474
482	570	0.06734886518729022
483	607	0.05699743275919436
483	1835	0.06538748138046473
483	2979	0.056357861143193036
485	914	0.11749027689912415
485	1251	0.1455716122669764
485	1813	0.06699562763314701
486	1631	0.09461829675171927
486	1913	0.07556624556880721
486	2043	0.11022886716649118
486	2880	0.058028229940880124
487	2748	0.06440450629495903
487	3424	0.10673884987344108
489	1600	0.05728761766642766
490	733	0.05940548004883496
490	1343	0.0799313474804661
490	1764	0.10654823746329348
494	1073	0.05308480248273277
496	875	0.16225557604033067
496	1952	0.12201204928482967
497	1922	0.06427811270927934
497	2825	0.0800398695653957
497	2841	0.050868002047748564
499	1780	0.0852807877858985
499	2483	0.0633714649970896
504	1148	0.05052806438938645
504	1556	0.12622928930168847
505	806	0.07851517642043215
505	1953	0.05587679698003654
505	2174	0.09490080469987366
505	2555	0.07722942003335176
507	2054	0.062466003420513325
507	2597	0.06483680533350518
510	733	0.0776350850629297
512	657	0.057459583995289276
512	1521	0.0541047698544019
513	3141	0.12306364022047304
514	2573	0.06780292170616431
515	1194	0.07048543128635437
515	1794	0.05604467012508458
517	1629	0.0594010087725244
520	1758	0.054213075440247636
521	2706	0.06067056690579725
522	2324	0.14203836655633248
524	1136	0.051250061006372805
524	1212	0.052620635338385686
524	2673	0.05704085588445992
525	2931	0.07336560332639537
527	787	0.050466553927631656
527	866	0.050086285892673325
528	590	0.13842993961304967
528	2398	0.06574689889778976
531	551	0.0590206700316899
531	2464	0.07558666556262866
532	776	0.15813966983286806
532	3209	0.05477382109698956
538	903	0.057594358576507
538	1141	0.05891735151172
538	2301	0.05608963187757195
538	3493	0.05331505612814312
540	1020	0.2079655418347231
541	2810	0.06501347494150445
545	959	0.08047321876387697
548	841	0.11955242912389312
548	1501	0.17065833179260528
548	1564	0.1399892051920062
548	1670	0.19192561930678792
552	677	0.07463493082174445
552	1535	0.0750335774316213
552	3019	0.08094671967819064
552	3435	0.061066731454700277
553	852	0.0928449902406454
553	1307	0.07873617534745228
555	1203	0.06789778485196732
556	3261	0.054608389294526834
558	1470	0.2084221235556213
559	1747	0.05562903779843842
560	2706	0.08376369334399031
564	2558	0.11131167268351384
565	687	0.15068649990692254
566	1492	0.07396610234106893
569	1577	0.08835039855943448
571	903	0.055012404265651085
571	927	0.06533097304138766
571	2783	0.08387929373585404
576	1156	0.052941178452064405
577	682	0.3838530271513836
577	713	0.13360352081592558
577	1077	0.06164182654823357
577	3319	0.0791672338544097
578	1103	0.057753014329384886
581	1345	0.052547919108403694
582	1400	0.3211902565823976
582	1638	0.09074054572302867
582	2910	0.07467660464376134
587	1794	0.08260948154797848
591	777	0.05888367472132189
591	1636	0.08120224943973914
597	3504	0.06325061619194118
599	1356	0.07757408689227617
