word_Ni	word_Nj	A(Ni-Nj)
145	1257	0.11291866313758413
147	219	0.16981744876260496
147	297	0.15630151079099064
147	1874	0.118897218872068
148	1113	0.14002490810315993
162	328	0.11669109801927435
162	664	0.12628176520428086
164	2039	0.11319958503396335
173	231	0.114126975302673
173	330	0.1063649744715598
177	1752	0.1366924433276588
179	1266	0.2298499214342379
181	881	0.18331110895570404
181	1619	0.12450010022867852
189	226	0.4310630900534225
190	253	0.11026553052510107
195	2850	0.12099241870260888
197	356	0.15180500316162046
199	2781	0.12808279121545066
207	509	0.12287696453124056
209	3401	0.1617236196242295
210	1947	0.15244928058547855
210	3069	0.1074637220109724
211	1904	0.15841956561236467
212	525	0.15178419513375405
213	896	0.16052577939147486
213	1067	0.1522695710007457
213	1712	0.12323287062899245
213	2510	0.1274505323151044
215	3468	0.10435827920703288
216	319	0.11424402019678975
218	707	0.1090995756489324
222	328	0.10490774491429188
225	1116	0.12159638122333435
225	1394	0.10971998196029484
231	330	0.2302250857939277
236	1388	0.1956129002451369
236	1752	0.10217981885270604
238	681	0.1251852914533147
240	3496	0.14947901551719506
242	2136	0.14859465100788324
249	255	0.6879328172165106
254	2751	0.14768348507248738
263	1676	0.22917020180060524
266	3435	0.10094660663590604
268	727	0.2606256806472533
275	744	0.16592418842848006
275	1647	0.19240357099011604
284	3138	0.18200863781220755
285	337	0.3494980862406272
285	421	0.14306163380965953
293	362	0.135661935934039
307	1026	0.15481583560404152
313	2094	0.11745744406452803
313	3384	0.10126124422032608
316	1169	0.13898563773331307
318	636	0.4192470942655341
327	383	0.19170549444232185
327	503	0.1222408011885814
327	910	0.13429451976719015
327	1959	0.15910181040857155
327	3173	0.10792498806869424
329	1342	0.10082253837294723
331	901	0.35868848869145825
331	2099	0.15581346263296414
341	1248	0.11423928848690865
347	2711	0.1802903943613589
349	679	0.10127411593808572
358	2296	0.1477086350325976
365	3103	0.1991320116215232
379	403	0.1482478809615168
379	715	0.17526621287457106
384	874	0.4190271023578934
388	918	0.12743412362132106
391	2086	0.12486535726297708
401	2137	0.11829145587348815
403	1245	0.12268582249268654
418	2405	0.1090948050059738
435	866	0.10001294568691696
437	2965	0.10320859370749844
440	790	0.10493555279993114
441	889	0.24491738863365026
441	1233	0.3203532611781192
441	1813	0.2258249481827153
445	2193	0.19016916175335166
447	1414	0.1922144256446352
451	694	0.1963179797745615
451	1134	0.22955938262238604
451	2029	0.21610493731687014
453	662	0.3800886101452121
458	1351	0.21297818353649933
459	1157	0.12304204150696592
459	2257	0.14073902755374396
466	2751	0.12401021208409775
467	2781	0.2631813615051993
470	2706	0.12246676490964364
476	901	0.2658053234392805
485	914	0.11749027689912415
485	1251	0.1455716122669764
486	2043	0.11022886716649118
487	3424	0.10673884987344108
490	1764	0.10654823746329348
496	875	0.16225557604033067
496	1952	0.12201204928482967
504	1556	0.12622928930168847
513	3141	0.12306364022047304
522	2324	0.14203836655633248
528	590	0.13842993961304967
532	776	0.15813966983286806
540	1020	0.2079655418347231
548	841	0.11955242912389312
548	1501	0.17065833179260528
548	1564	0.1399892051920062
548	1670	0.19192561930678792
558	1470	0.2084221235556213
564	2558	0.11131167268351384
565	687	0.15068649990692254
577	682	0.3838530271513836
577	713	0.13360352081592558
582	1400	0.3211902565823976
624	1024	0.3062852853298489
625	2040	0.10016783228591912
633	2262	0.10430103886645913
633	3373	0.15438644596089554
640	670	0.13840591010657632
641	2033	0.11187376162986376
641	3235	0.12044958747033715
643	3535	0.11046341505214273
653	1226	0.3061916831988584
653	1392	0.1340464878674537
653	2449	0.11680400680538842
661	2002	0.12370603182120925
679	1802	0.13465596178711833
679	3489	0.10403737961414213
685	1102	0.3566711950123885
692	1737	0.1069469990550508
696	2136	0.17979040760068693
697	899	0.11767649068479355
698	895	0.6750135087030859
706	3392	0.17632399221496314
707	1788	0.14409265895752307
714	1104	0.2193072461782525
714	2254	0.2165067041695732
726	1262	0.2714611144046098
734	1816	0.11531450360690665
746	1153	0.2107281165636089
748	2496	0.12085698799614016
748	2654	0.1696546882631738
755	1950	0.17773027490394971
764	1574	0.10108762822904738
768	2105	0.12669835948511535
773	3480	0.11673692815396985
793	2801	0.13434486420158734
798	2859	0.17635311265077994
799	1028	0.12767989464862198
805	935	0.1046031667703814
809	1947	0.10145315053383168
819	1195	0.10055547025336707
819	1265	0.1622438525100042
819	1931	0.18018521110744284
822	3214	0.12678018031735533
831	1080	0.11946621251717618
831	1172	0.20246632147535648
843	1082	0.5697911831193674
865	2859	0.10433088556903164
872	1379	0.11670439338217205
879	1078	0.36481315085029403
884	1487	0.1184237096465048
885	2567	0.10082150446137417
893	2783	0.11995905164551575
909	1761	0.1789731199819986
909	2304	0.14686685333077268
909	2394	0.1534306537250081
926	945	0.16622430428544868
937	1226	0.1106168817226992
937	1392	0.24841258905591296
944	2090	0.2668348397554607
944	2424	0.10492366836652478
960	3302	0.15127797929794612
967	2012	0.1394506197218391
974	3401	0.24305636834364586
975	3022	0.15654844873231927
1011	2058	0.138055595970073
1011	3080	0.1631591803297852
1012	2432	0.3818761744112213
1032	1046	0.1433580696105747
1032	1169	0.13541510166800108
1054	2919	0.16970163787745718
1056	2419	0.2360784142298284
1063	1410	0.12163063752866728
1080	1172	0.2273057845633933
1099	1224	0.1449453411314484
1111	1780	0.12293336520304388
1137	1512	0.10531102769732258
1140	2302	0.12771400046622747
1142	2363	0.1296874605242916
1142	2702	0.2332594457697313
1162	1881	0.14220648467865404
1176	2361	0.11145454229126096
1189	2573	0.1823753393220692
1191	2590	0.2000352827029296
1195	2530	0.1027278421542854
1205	1866	0.16612592636028892
1208	2501	0.15549068885479214
1213	1777	0.14237369936287486
1214	2191	0.5103967229459788
1216	3105	0.1059239879342315
1220	1686	0.11314589712813053
1222	3157	0.19402744410027106
1225	1780	0.2127913272952393
1228	1489	0.2166417479771119
1253	2686	0.17051739997802345
1271	3304	0.1329033459153211
1282	1760	0.2327745218906642
1290	1969	0.1235166965820714
1290	3376	0.17220282407352278
1326	1637	0.12219973225818605
1330	1761	0.41426930374934096
1330	2304	0.19987761642476776
1349	1606	0.3954746305388933
1352	2710	0.10564410353291176
1353	1809	0.123490943276986
1378	3031	0.16920484378446304
1383	1451	0.3363523534051379
1394	2079	0.10062401759956167
1403	3430	0.30440736773817745
1405	3076	0.10466436199410112
1419	1954	0.1032373821058845
1449	2270	0.10657701748873114
1463	3452	0.10731305417274972
1467	1729	0.6381626055992135
1483	3183	0.14511150082006213
1487	2564	0.11849413951619985
1514	3142	0.11658918086494326
1529	3118	0.11401173842369428
1535	3435	0.23070075009796626
1544	2854	0.11041435245514876
1549	2526	0.23566660064796424
